1,2,3,4,5,6,7
"(1, 0.1689504270496285)","(2, 0.3760812039006904)","(3, 0.4033851534134356)","(4, 0.1524493473298898)","(5, 0.1792844074548728)","(6, 0.3561263406621989)","(7, 0.3314714547990249)"
"(1, 0.8073814342280646)","(2, 0.6536995563994887)","(3, 0.7394948816807329)","(4, 0.8477629198651913)","(5, 0.5867850840296263)","(6, 0.6642379620280674)","(7, 0.8643892130287041)"
"(1, 0.2762115639683103)","(2, 0.3840601487470542)","(3, 0.3727242904596851)","(4, 0.5082623577894269)","(5, 0.4858304289671865)","(6, 0.4325385983757603)","(7, 0.4989694012375719)"
"(1, 0.8375622348113593)","(2, 0.8573020995694594)","(3, 0.747138723529964)","(4, 0.8126703372133386)","(5, 0.8656821777289448)","(6, 0.8171130397562453)","(7, 0.7131239269355661)"
"(1, 0.3553433461608641)","(2, 0.3877411512055502)","(3, 0.5443216180085577)","(4, 0.3217232120512862)","(5, 0.5226493429277987)","(6, 0.4326317914701201)","(7, 0.4709489787104718)"
"(1, 0.4518956672493409)","(2, 0.2510614929248504)","(3, 0.3979645270234366)","(4, 0.3234023383441821)","(5, 0.4896498817887384)","(6, 0.2835761052527633)","(7, 0.3320356540537043)"
"(1, 0.3727355902225828)","(2, 0.4242475273603837)","(3, 0.4795971480388001)","(4, 0.5429459715251161)","(5, 0.4619743248812247)","(6, 0.3520353915782859)","(7, 0.5208878705749374)"
"(1, 0.9141138081487266)","(2, 0.8509295840305727)","(3, 0.9678949221907164)","(4, 0.9251392945556384)","(5, 0.786071628292263)","(6, 0.703766414634293)","(7, 0.7742486869831384)"
"(1, 0.6091566788191491)","(2, 0.3915567787115658)","(3, 0.415810917523041)","(4, 0.502412706775482)","(5, 0.5810142395795551)","(6, 0.4586868256738295)","(7, 0.6280469103889237)"
"(1, 0.3007705411862622)","(2, 0.3122690116412399)","(3, 0.3016823551648306)","(4, 0.1003507063266394)","(5, 0.3571252350923911)","(6, 0.1760042605733175)","(7, 0.3285874074076493)"
"(1, 0.9569744080905418)","(2, 0.875316506180415)","(3, 0.899528171595716)","(4, 0.9720196007911692)","(5, 0.9159426227644571)","(6, 0.8871168867352668)","(7, 0.8640399552807132)"
"(1, 0.5365558984519155)","(2, 0.425600250450483)","(3, 0.6199593600691105)","(4, 0.3867160058708365)","(5, 0.3812902669008288)","(6, 0.3516910340807694)","(7, 0.5916822982786607)"
"(1, 0.7109715230148667)","(2, 0.6828653285307721)","(3, 0.7269092455064802)","(4, 0.5688429920200838)","(5, 0.5709912848896268)","(6, 0.6552311113989591)","(7, 0.625513630106302)"
"(1, 0.6813854535603956)","(2, 0.7856450228382064)","(3, 0.2810801420048605)","(4, 0.3919764657257532)","(5, 0.5769534931158036)","(6, 0.6347014110362592)","(7, 0.609438738692506)"
"(1, 0.3128082243995875)","(2, 0.3967634939138398)","(3, 0.875845054952169)","(4, 0.849334998426323)","(5, 0.3861763903497406)","(6, 0.9691915827258788)","(7, 0.8460519622714593)"
"(1, 0.4608372701147922)","(2, 0.4362834109109506)","(3, 0.7580369525959716)","(4, 0.1776177290721345)","(5, 0.6271360292983388)","(6, 0.4599088394597055)","(7, 0.8722759534038713)"
"(1, 0.6364339506476135)","(2, 0.690634668593817)","(3, 0.5742385988732996)","(4, 0.0007250476114073)","(5, 0.3335045307431794)","(6, 0.4300817527527345)","(7, 0.9715892988084948)"
"(1, 0.90296570057364)","(2, 0.0576063071686854)","(3, 0.9255110050902796)","(4, 0.3014802557822604)","(5, 0.3601921787309858)","(6, 0.6318941939891498)","(7, 0.4115644193560355)"
"(1, 0.2145944524998495)","(2, 0.6322207996649476)","(3, 0.3645694006166997)","(4, 0.2316000199772263)","(5, 0.0473827618393285)","(6, 0.2010935563914762)","(7, 0.3618296850388114)"
"(1, 0.806306433278595)","(2, 0.7376372184579139)","(3, 0.1950933054582164)","(4, 0.4890671894385081)","(5, 0.3709461773766038)","(6, 0.253616140764684)","(7, 0.2648951459861626)"
"(1, 0.865838536226351)","(2, 0.0404177139607984)","(3, 0.9345640208352186)","(4, 0.5454236784859643)","(5, 0.7788511086210939)","(6, 0.8831290820793538)","(7, 0.1587472026400043)"
"(1, 0.2023468780928219)","(2, 0.1653638636261212)","(3, 0.8799658980519012)","(4, 0.0932307079450163)","(5, 0.9864671277207512)","(6, 0.9812693672154617)","(7, 0.4792458401402453)"
"(1, 0.805760168734486)","(2, 0.0273815762426667)","(3, 0.3590193477810108)","(4, 0.395121839734782)","(5, 0.0874512385001826)","(6, 0.6766739927683731)","(7, 0.9613945843959536)"
"(1, 0.2301666685557413)","(2, 0.0546726057861284)","(3, 0.6964076186212327)","(4, 0.5328885576818616)","(5, 0.884900551588415)","(6, 0.1234386514300671)","(7, 0.5485537580661997)"
"(1, 0.7473524506731453)","(2, 0.3223799923223542)","(3, 0.0030084760225903)","(4, 0.5532252638992468)","(5, 0.2742875569146106)","(6, 0.482819877590249)","(7, 0.3627307868852296)"
"(1, 0.0851484806100728)","(2, 0.0060396662793678)","(3, 0.2252094959272081)","(4, 0.3110324701761611)","(5, 0.707773657064722)","(6, 0.8147587972835044)","(7, 0.7742278145585035)"
"(1, 0.9265995683133572)","(2, 0.6403986108208959)","(3, 0.7074145059408639)","(4, 0.6473183275058438)","(5, 0.815822094893558)","(6, 0.2290702237723036)","(7, 0.364432181797321)"
"(1, 0.6941539858000454)","(2, 0.704023631644118)","(3, 0.0685896966641412)","(4, 0.5678650387166333)","(5, 0.1237513569629498)","(6, 0.7377188439328555)","(7, 0.747030541121001)"
"(1, 0.6226618912179973)","(2, 0.394377871574884)","(3, 0.0723788631514827)","(4, 0.9492518331108596)","(5, 0.8984615837773913)","(6, 0.5212672429378287)","(7, 0.876615585340017)"
"(1, 0.4930228499855067)","(2, 0.9473635547345584)","(3, 0.3701293256314804)","(4, 0.4864998836086924)","(5, 0.7567341197041697)","(6, 0.1032549922177246)","(7, 0.8923224507469392)"
"(1, 0.3619298826052455)","(2, 0.0876253967289018)","(3, 0.3275581715043834)","(4, 0.5383141992980662)","(5, 0.3822880665718737)","(6, 0.0079591172302226)","(7, 0.1952354098593354)"
"(1, 0.9728482094305176)","(2, 0.8073999560285798)","(3, 0.6304724918953271)","(4, 0.3348413977937234)","(5, 0.7703272336709635)","(6, 0.363799190930379)","(7, 0.5596689094452485)"
"(1, 0.920719998693686)","(2, 0.3805349821781736)","(3, 0.5945998518309674)","(4, 0.5916324174764602)","(5, 0.1689564157317646)","(6, 0.744134307974111)","(7, 0.7747434766114363)"
"(1, 0.3443254806696025)","(2, 0.8775949914346333)","(3, 0.4153212098709073)","(4, 0.3529178875632783)","(5, 0.7505658791335743)","(6, 0.5585690832302346)","(7, 0.558043926955456)"
"(1, 0.9924517848015164)","(2, 0.0183481504857279)","(3, 0.6943586223681479)","(4, 0.2066459067099222)","(5, 0.0399530600368227)","(6, 0.5640960553216996)","(7, 0.4606658144561533)"
"(1, 0.155756873250016)","(2, 0.6913804557668861)","(3, 0.3730617503776132)","(4, 0.0540112120459976)","(5, 0.3512711579671006)","(6, 0.5636633357268175)","(7, 0.6954678686998408)"
"(1, 0.1823369422851539)","(2, 0.0956593209640688)","(3, 0.5584900044662737)","(4, 0.7538036510761661)","(5, 0.7079957701487778)","(6, 0.1458999293972396)","(7, 0.7083968097571267)"
"(1, 0.9589057659400686)","(2, 0.8111395755182595)","(3, 0.3427225860663827)","(4, 0.5473797415527684)","(5, 0.869310977444862)","(6, 0.3637389017820378)","(7, 0.5400967643752057)"
"(1, 0.4765130321921074)","(2, 0.3977289084054751)","(3, 0.0311885009700452)","(4, 0.6987956542543776)","(5, 0.5595642598936852)","(6, 0.4369513178386037)","(7, 0.1323696081546559)"
"(1, 0.7952310167546077)","(2, 0.3022115418641085)","(3, 0.1960993655851322)","(4, 0.7778695487875775)","(5, 0.3977119404624822)","(6, 0.0985278765643347)","(7, 0.891473602908825)"
"(1, 0.8200891935921173)","(2, 0.6212299755363113)","(3, 0.6960570797261618)","(4, 0.1730946309250938)","(5, 0.8255256773751136)","(6, 0.1003662229844544)","(7, 0.4499551923146989)"
"(1, 0.7069297944651585)","(2, 0.2535941443610854)","(3, 0.1792973102797488)","(4, 0.506474366712818)","(5, 0.6969983718009467)","(6, 0.1901088968967468)","(7, 0.172406516456377)"
"(1, 0.8275379760858834)","(2, 0.9897848959052647)","(3, 0.8334786872833404)","(4, 0.8307937367692435)","(5, 0.6999618647397314)","(6, 0.7272339899543905)","(7, 0.3525238424257881)"
"(1, 0.038909846940919)","(2, 0.7396428079433786)","(3, 0.0650372076976919)","(4, 0.9328354909983152)","(5, 0.247779101609959)","(6, 0.8742415972194078)","(7, 0.2425108861975697)"
"(1, 0.6154906625961958)","(2, 0.1821075630867925)","(3, 0.5025679113573587)","(4, 0.0977106947486123)","(5, 0.2424892968125545)","(6, 0.9414378209372958)","(7, 0.7815495762080455)"
"(1, 0.0657047008217608)","(2, 0.8015077112374731)","(3, 0.2110657598633953)","(4, 0.7169901489599735)","(5, 0.7666442719169109)","(6, 0.7778604873156116)","(7, 0.3958807467631733)"
"(1, 0.4720218119563149)","(2, 0.2574516339751169)","(3, 0.750003096294884)","(4, 0.7191103966901331)","(5, 0.1647473956608323)","(6, 0.7497729276259093)","(7, 0.9770700260941458)"
"(1, 0.6715053276947478)","(2, 0.5200985119457995)","(3, 0.4421035498076904)","(4, 0.7195129749505125)","(5, 0.3626269799620563)","(6, 0.3181776653863915)","(7, 0.2375163070042907)"
"(1, 0.298701940666241)","(2, 0.7803575425578078)","(3, 0.9925374340465604)","(4, 0.9706413455578704)","(5, 0.237368134158189)","(6, 0.1192647042764183)","(7, 0.3458678102011991)"
"(1, 0.5378701409740161)","(2, 0.5065728562646632)","(3, 0.4142152527731422)","(4, 0.6197394677502348)","(5, 0.5762922052138362)","(6, 0.8317516864289525)","(7, 0.5156205615891838)"
"(1, 0.6728717874146579)","(2, 0.3594804365805089)","(3, 0.5017046258589446)","(4, 0.5443585325013252)","(5, 0.5120568909379619)","(6, 0.3867488407063419)","(7, 0.9768660189661622)"
"(1, 0.348261678507251)","(2, 0.5196121692556026)","(3, 0.707674790655134)","(4, 0.9213826488426288)","(5, 0.1302589772624205)","(6, 0.7536153841857076)","(7, 0.8947481593162387)"
"(1, 0.91075817466483)","(2, 0.5033863981732061)","(3, 0.9835824455197382)","(4, 0.6230749956158308)","(5, 0.9832691699165096)","(6, 0.4434814554376982)","(7, 0.9668431867554184)"
"(1, 0.5841925878149894)","(2, 0.0032772323037177)","(3, 0.630048656868831)","(4, 0.6095445442903449)","(5, 0.6615558360252132)","(6, 0.6373565897692044)","(7, 0.3287293158171824)"
"(1, 0.9062202036655372)","(2, 0.7309396136024378)","(3, 0.472833293452622)","(4, 0.3270098649150819)","(5, 0.908170313924967)","(6, 0.7363965545356694)","(7, 0.0586944054795666)"
"(1, 0.3024036534912087)","(2, 0.6455531263263921)","(3, 0.1283623915888154)","(4, 0.589118370463604)","(5, 0.8591775214289916)","(6, 0.2916568552779517)","(7, 0.5823704024359868)"
"(1, 0.8068277078936672)","(2, 0.3913960067164361)","(3, 0.3556934528463191)","(4, 0.8139645975968144)","(5, 0.0820600531604085)","(6, 0.9135500399862626)","(7, 0.5102655284558024)"
"(1, 0.0215387285690573)","(2, 0.9374511978727752)","(3, 0.1713918157027076)","(4, 0.584665813338362)","(5, 0.4214753907461779)","(6, 0.1228229856211267)","(7, 0.9424573806177616)"
